startTime,task,group,team,score
1654504976679,"vbs22-avs-01","VBS2022-AVS","vitrivr",9.638322571283464
1654504976679,"vbs22-avs-01","VBS2022-AVS","VIREO",16.8676412154673
1654504976679,"vbs22-avs-01","VBS2022-AVS","vibro",21.535996780335278
1654504976679,"vbs22-avs-01","VBS2022-AVS","VISIONE",6.862141295130986
1654504976679,"vbs22-avs-01","VBS2022-AVS","CVHunter",11.275458322438187
1654504976679,"vbs22-avs-01","VBS2022-AVS","ViRMA",1.9556913674560732
1654504976679,"vbs22-avs-01","VBS2022-AVS","diveXplore",5.686944634313054
1654504976679,"vbs22-avs-01","VBS2022-AVS","vitrivr-VR",5.343228200371057
1654504976679,"vbs22-avs-01","VBS2022-AVS","AVSEEKER",6.221721826560536
1654504976679,"vbs22-avs-01","VBS2022-AVS","VideoFall",1.4545454545454546
1654504976679,"vbs22-avs-01","VBS2022-AVS","VERGE",3.1558441558441555
1654504976679,"vbs22-avs-01","VBS2022-AVS","Exquisitor",4.804444110802493
1654504976679,"vbs22-avs-01","VBS2022-AVS","V-FIRST",0.16697588126159554
1654504976679,"vbs22-avs-01","VBS2022-AVS","IVIST",6.9169186977406145
1654504976679,"vbs22-avs-01","VBS2022-AVS","AIClub@UIT",2.7594529364440863
1654504976679,"vbs22-avs-01","VBS2022-AVS","VNUHCM",0.7305194805194805
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","vitrivr",0.0
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","VIREO",0.0
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","vibro",48.75280586914886
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","VISIONE",94.86331829026688
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","CVHunter",95.45955077858457
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","ViRMA",0.0
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","diveXplore",0.0
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","vitrivr-VR",0.0
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","AVSEEKER",93.90732278906923
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","VideoFall",85.61402063990286
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","VERGE",62.0399433414431
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","Exquisitor",40.58270314022052
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","V-FIRST",95.76354934800307
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","IVIST",46.976978931863854
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","AIClub@UIT",0.0
1654506254200,"vbs22-kis-t01","VB2022-KIS-T","VNUHCM",68.64210050776231
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","vitrivr",62.90656389188884
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","VIREO",62.449630241384256
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","vibro",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","VISIONE",74.21571879992565
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","CVHunter",79.02516899721651
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","ViRMA",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","diveXplore",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","vitrivr-VR",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","AVSEEKER",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","VideoFall",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","VERGE",54.03781584773898
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","Exquisitor",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","V-FIRST",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","IVIST",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","AIClub@UIT",0.0
1654506751888,"vbs22-kis-t02","VB2022-KIS-T","VNUHCM",0.0
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","vitrivr",0.0
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","VIREO",0.0
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","vibro",95.20289125329995
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","VISIONE",51.18061862656056
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","CVHunter",95.48006381086384
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","ViRMA",0.0
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","diveXplore",0.0
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","vitrivr-VR",0.0
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","AVSEEKER",68.17077876547626
1654507318442,"vbs22-kis-t03","VB2022-KIS-T","VideoFall",60.71476637976876
